"twt_id","srvy_tp","subm_dt","both","new","newboth","st_ct","hhs","ppl","wp_prblm_taste_rcd","wp_prblm_smell_rcd","wp_prblm_color_rcd","wp_prblm_cloudy_rcd","ho_diar_rcd","ho_typh_rcd","ho_malr_rcd","ho_dysn_rcd","ho_resp_rcd","ho_skin_rcd","ho_eyin_rcd","ho_wrms_rcd","ho_othr_1_rcd","ho_othr_2_rcd","ho_dk_rcd","ft_lt_30M","ft_30_60M","ft_gt_120M","ft_gt_60M","ft_gt_180M","ftch_tm_NA","sf_NoBush","sf_ImpLatr","sf_Pit","sf_Latr","sf_NoNghbr","san_fac_NA","wp_prblm_taste_rcd_na","wp_prblm_smell_rcd_na","wp_prblm_color_rcd_na","wp_prblm_cloudy_rcd_na","ho_diar_rcd_na","ho_typh_rcd_na","ho_malr_rcd_na","ho_dysn_rcd_na","ho_resp_rcd_na","ho_skin_rcd_na","ho_eyin_rcd_na","ho_wrms_rcd_na","ho_othr_1_rcd_na","ho_othr_2_rcd_na","ho_dk_rcd_na","fnct_wp","fnct_wp_na","fnct_wp_tt","strd_fees_sum","strd_fees_none","fnct_wq","fnct_wq_na","fnct_wq_tt","tst_rslt_elec_amt","tst_rslt_elec_amt_na","tst_rslt_elec_amt_tt","tst_rslt_temp_amt","tst_rslt_temp_amt_na","tst_rslt_temp_amt_tt","tst_rslt_trbd_amt","tst_rslt_trbd_amt_na","tst_rslt_trbd_amt_tt","tst_rslt_nitrite_amt","tst_rslt_nitrite_amt_na","tst_rslt_nitrite_amt_tt","tst_rslt_nitrate_amt","tst_rslt_nitrate_amt_na","tst_rslt_nitrate_amt_tt","tst_rslt_fl_amt","tst_rslt_fl_amt_na","tst_rslt_fl_amt_tt","tst_rslt_arsnc_amt","tst_rslt_arsnc_amt_na","tst_rslt_arsnc_amt_tt","tst_rslt_ecoli_amt","tst_rslt_ecoli_amt_na","tst_rslt_ecoli_amt_tt","tst_rslt_fcoli_amt","tst_rslt_fcoli_amt_na","tst_rslt_fcoli_amt_tt","ecoli_risk_l","ecoli_risk_i","ecoli_risk_h","ecoli_risk_v"
"126852","b",2015-04-20,"1","1","11",1,26,111,11,26,25,9,0,0,18,1,22,1,0,5,1,0,0,12,14,0,0,0,0,1,1,4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126852","m",2016-04-13,"1","1","11",1,8,39,0,0,0,0,0,2,4,0,5,2,0,1,1,0,0,5,3,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.5,0,1,58000,0,2,0,2,80,1,1,26.5,1,1,60,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,38,0,2,NA,2,0,0,0,1,0
"126869","b",2015-04-23,"1","1","11",1,26,151,8,25,26,4,0,0,22,0,24,1,1,6,0,0,0,10,16,0,0,0,0,0,4,7,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126869","m",2016-06-08,"1","1","11",1,2,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,82000,0,2,0,2,60,1,1,26.9,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,0,2,NA,2,0,1,0,0,0
"159519","b",2015-02-17,"1","1","11",1,14,77,0,0,0,13,10,6,7,0,0,0,0,5,0,0,0,12,2,0,0,0,0,4,0,5,4,1,0,1,1,1,1,3,3,3,3,3,3,3,3,3,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159519","m",2016-03-16,"1","1","11",1,10,81,0,0,0,0,0,0,4,0,2,0,0,0,2,0,4,8,2,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,1,0,1,20000,0,1,0,1,140,0,1,26.6,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"160201","b",2015-04-10,"1","1","11",1,21,79,6,18,21,4,7,13,16,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160201","m",2016-06-24,"1","1","11",1,7,37,0,0,0,0,1,0,3,0,2,1,1,2,0,0,0,6,0,0,0,1,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,1,25000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245676","m",2015-10-12,"0","0","00",1,12,51,0,0,0,0,0,1,10,0,0,3,2,3,2,0,0,5,7,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246055","b",2014-12-09,"1","0","01",1,21,109,2,6,8,3,5,2,13,1,0,5,0,0,1,0,0,3,5,5,6,0,2,4,7,6,4,0,0,2,2,2,2,5,5,5,5,5,5,5,5,5,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246055","m",2014-11-20,"1","0","01",1,19,0,0,0,0,0,5,0,10,0,5,4,0,6,3,0,0,8,10,1,0,0,0,3,0,4,9,3,0,9,9,9,9,5,5,5,5,5,5,5,5,5,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246426","m",2015-01-25,"0","0","00",1,4,14,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,2,0,4,4,4,4,0,0,0,0,0,0,0,0,0,4,4,1,0,1,30000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246505","b",2015-06-19,"1","1","11",1,68,341,31,16,34,0,65,33,67,0,0,0,0,20,0,0,0,42,26,0,0,0,0,33,1,7,14,11,2,12,12,12,12,1,1,1,1,1,1,1,1,1,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246505","m",2015-01-15,"1","1","11",1,4,5,1,1,1,0,1,1,2,0,1,1,0,1,0,0,0,3,1,0,0,0,0,1,0,0,3,0,0,3,3,3,3,2,2,2,2,2,2,2,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268800","m",2016-03-08,"0","0","00",1,11,58,0,0,0,0,0,4,7,0,2,3,0,1,1,0,0,1,10,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0.5,0,1,0,1,2,0,2,82.4,0,2,26.7,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,2,0,2,NA,2,0,0,1,0,0
"278869","m",2016-05-25,"0","0","00",1,24,118,0,0,0,0,2,4,11,0,11,8,2,2,2,0,0,15,9,0,0,0,0,0,1,2,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1.5,0,2,110000,0,1,0,1,1985,0,1,26.5,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"278876","b",2015-08-12,"0","1","10",1,30,158,30,21,29,0,29,4,29,1,0,0,0,0,0,0,0,11,13,0,6,0,0,0,1,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278890","b",2015-07-23,"1","1","11",1,13,61,4,12,13,9,3,13,13,1,0,0,0,0,0,0,0,1,12,0,0,0,0,2,0,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278890","m",2016-07-22,"1","1","11",1,1,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0,1,16000,0,1,0,1,34,0,1,NA,1,0,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"278900","b",2015-08-03,"0","1","10",1,23,115,17,12,7,19,21,0,23,0,0,3,0,2,5,0,0,8,7,0,8,0,0,1,3,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278955","b",2015-08-14,"1","1","11",1,34,155,32,34,14,0,12,6,25,0,0,1,3,22,0,0,0,34,0,0,0,0,0,5,0,13,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278955","m",2016-09-26,"1","1","11",1,10,60,0,0,0,0,3,0,10,0,0,0,0,4,0,0,0,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,2,0,2,170000,0,1,0,1,130,0,1,26.8,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"278962","b",2015-09-07,"0","1","10",1,30,192,30,30,30,0,30,3,30,0,0,0,0,0,0,0,0,13,6,0,11,0,0,0,0,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278979","b",2015-09-07,"0","1","10",1,27,161,27,27,27,1,27,7,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,2,5,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278986","b",2015-08-18,"1","1","11",1,22,132,0,22,2,22,1,0,21,0,13,0,3,10,1,0,0,7,14,0,1,0,0,1,1,5,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278986","m",2016-11-21,"1","1","11",1,27,147,0,0,0,0,1,0,16,1,5,4,3,3,0,0,2,20,7,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,NA,NA,NA,NA,NA,1,0,1,130,0,1,28.6,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"278993","b",2015-08-21,"0","1","10",1,34,201,33,2,33,33,0,3,31,0,29,11,1,24,1,0,1,5,29,0,0,0,0,4,1,10,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279004","b",2015-10-16,"0","1","10",1,24,135,4,4,21,4,13,2,24,18,4,2,0,1,0,0,0,17,7,0,0,0,0,3,3,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279028","b",2015-10-06,"0","1","10",1,46,195,19,20,19,3,15,16,33,1,2,14,9,8,0,0,3,45,1,0,0,0,0,1,1,5,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279035","b",2015-09-02,"0","1","10",1,27,161,0,6,4,25,13,1,24,0,0,0,0,6,0,0,0,0,26,0,1,0,0,10,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279042","b",2015-09-21,"0","1","10",1,22,115,17,17,19,3,18,12,22,5,0,11,0,0,0,0,0,8,14,0,0,0,0,3,0,2,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279059","b",2016-03-31,"0","1","10",1,21,88,0,0,21,0,0,0,19,0,15,0,1,1,0,0,1,10,11,0,0,0,0,4,0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279066","b",2015-10-19,"0","1","10",1,31,185,31,19,29,0,29,6,31,1,0,0,0,0,0,0,0,6,1,20,1,3,0,2,1,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279073","b",2015-10-20,"0","1","10",1,31,144,9,27,30,8,1,13,29,3,1,5,2,0,1,0,0,0,30,0,1,0,0,0,2,8,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281632","b",2015-02-26,"1","1","11",1,34,177,0,0,34,34,0,0,17,0,32,2,0,8,0,0,0,5,15,1,13,0,0,5,2,10,11,6,0,0,0,0,0,1,1,1,1,1,1,1,1,1,34,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281632","m",2016-11-21,"1","1","11",1,14,67,0,0,0,0,0,0,14,0,1,2,1,0,0,0,0,14,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,0,1,0,1,2,0,2,80,1,1,26.7,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,0,2,NA,2,0,1,0,0,0
"2917254","b",2015-06-07,"0","1","10",1,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3503393","b",2016-02-15,"0","1","10",1,32,138,3,13,12,10,0,3,18,0,13,6,4,8,2,0,0,12,20,0,0,0,0,0,6,5,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3641495","b",2015-10-22,"0","1","10",1,21,146,1,17,13,16,12,5,16,0,0,1,0,9,0,0,0,16,5,0,0,0,0,11,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36636","b",2015-04-20,"0","1","10",1,12,75,9,11,11,9,10,8,8,1,0,0,2,11,0,0,0,7,5,0,0,0,0,1,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36643","b",2015-04-21,"1","1","11",1,10,53,6,9,10,6,9,0,9,1,1,0,2,7,0,0,0,8,2,0,0,0,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36643","m",2016-09-23,"1","1","11",1,19,105,0,0,0,0,11,0,18,0,0,0,0,10,0,0,0,2,17,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1,0,1,64000,0,1,0,1,160,0,1,28.2,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"36674","b",2015-03-26,"1","1","11",1,48,288,1,1,1,1,32,2,45,0,0,0,2,18,0,0,0,1,2,0,45,0,0,25,1,6,12,4,0,46,46,46,46,0,0,0,0,0,0,0,0,0,48,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36674","m",2016-11-07,"1","1","11",1,21,142,0,0,10,0,7,1,12,0,5,1,2,5,0,0,0,13,8,0,0,0,0,0,0,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,2,0,2,0,1,2,0,2,173,0,2,26.6,1,1,210,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,35.5,0,2,NA,2,0,0,0,1,0
"3721463","b",2015-08-11,"1","1","11",1,32,144,11,21,9,0,4,7,21,0,0,0,5,25,0,0,0,32,0,0,0,0,0,5,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3721463","m",2016-11-22,"1","1","11",1,32,186,0,0,0,0,2,2,13,0,10,7,1,8,2,0,0,20,12,0,0,0,0,0,0,1,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1,0,1,0,1,1,0,1,470,0,1,26.7,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"381350","b",2015-03-03,"1","1","11",1,32,129,0,0,0,0,0,0,12,1,1,0,0,1,0,0,0,4,25,0,3,0,0,1,3,9,9,10,0,31,31,31,31,19,19,19,19,19,19,19,19,19,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381350","m",2016-11-22,"1","1","11",1,12,72,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,12,12,1,0,1,0,1,2,0,2,70,1,1,26.5,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,0,2,NA,2,0,1,0,0,0
"3935635","b",2016-11-04,"0","1","10",1,28,125,25,0,2,2,0,2,27,0,0,0,0,7,0,0,0,16,12,0,0,0,0,2,0,5,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3944095","b",2016-11-03,"0","1","10",1,29,146,10,4,16,0,1,0,29,0,0,0,0,8,0,0,0,14,15,0,0,0,0,1,0,3,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4013406","m",2016-11-04,"0","0","00",1,11,58,0,0,0,0,0,0,11,0,5,6,0,0,0,0,0,11,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0,1,0,1,1,0,1,101.5,0,1,NA,1,0,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,2,0,1,NA,1,0,0,1,0,0
"408017","b",2015-03-13,"1","1","11",1,23,150,6,23,23,2,0,3,16,0,20,4,0,5,0,0,0,9,14,0,0,0,0,2,2,5,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408017","m",2016-03-30,"1","1","11",1,14,72,0,0,0,0,0,3,5,0,9,2,1,4,0,0,0,6,8,0,0,0,0,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,1,0,1,18000,0,3,0,3,238,1,2,28.4,2,1,85,0,3,NA,3,0,NA,3,0,NA,3,0,NA,3,0,52,0,3,NA,3,0,0,0,1,0
"419022","b",2015-05-08,"1","1","11",1,36,194,3,32,35,25,0,1,34,0,28,16,0,19,0,0,0,3,32,0,1,0,0,7,0,15,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419022","m",2016-11-04,"1","1","11",1,19,98,0,0,0,0,1,1,13,0,3,7,1,3,1,0,0,11,8,0,0,0,0,0,1,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,1.5,0,2,194000,0,2,0,2,110,1,1,26.4,1,1,0,0,2,NA,2,0,NA,2,0,NA,2,0,NA,2,0,0,0,2,NA,2,0,1,0,0,0
"419833","b",2015-04-17,"0","1","10",1,12,59,0,1,7,0,2,0,8,0,3,0,0,0,0,0,0,7,5,0,0,0,0,1,0,4,2,5,0,4,4,4,4,4,4,4,4,4,4,4,4,4,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419840","b",2015-04-17,"1","1","11",1,19,104,0,1,5,0,0,0,7,0,3,0,0,1,0,0,0,10,6,0,3,0,0,1,1,8,8,1,0,13,13,13,13,12,12,12,12,12,12,12,12,12,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419840","m",2016-04-19,"1","1","11",1,11,62,0,0,0,0,2,2,4,0,5,1,1,0,0,0,0,3,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,1,0,1,60000,0,1,0,1,70,0,1,28.2,0,1,0,0,1,NA,1,0,NA,1,0,NA,1,0,NA,1,0,0,0,1,NA,1,0,1,0,0,0
"419857","b",2015-05-12,"0","1","10",1,31,138,31,31,0,0,0,1,17,0,8,2,0,1,0,0,0,9,22,0,0,0,0,4,0,2,15,10,0,0,0,0,0,12,12,12,12,12,12,12,12,12,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
