"twt_id","srvy_tp","subm_dt","both","new","newboth","st_ct","hhs","ppl","wp_prblm_taste_rcd","wp_prblm_smell_rcd","wp_prblm_color_rcd","wp_prblm_cloudy_rcd","ho_diar_rcd","ho_typh_rcd","ho_malr_rcd","ho_dysn_rcd","ho_resp_rcd","ho_skin_rcd","ho_eyin_rcd","ho_wrms_rcd","ho_dk_rcd","ft_lt_30M","ft_30_60M","ft_gt_120M","ft_gt_60M","ft_gt_180M","ftch_tm_NA","sf_NoBush","sf_ImpLatr","sf_Pit","sf_Latr","sf_.NoNghbr","func_wp","func_wq","strd_fees","ecoli_risk_l","ecoli_risk_i","ecoli_risk_h","ecoli_risk_v"
826822,"m","2015-10-02",1,0,"01",1,18,82,0,0,0,0,0.0555555555555556,0.277777777777778,0.833333333333333,0,0.0555555555555556,0.0555555555555556,0.222222222222222,0.277777777777778,0,0.222222222222222,0.777777777777778,0,0,0,0,0,0,0.333333333333333,0.5,0.166666666666667,1,1,0,1,0,0,0
826839,"m","2016-11-22",0,0,"00",1,19,104,0,0,0,0,0,0.263157894736842,0.631578947368421,0,0.315789473684211,0.0526315789473684,0.157894736842105,0.105263157894737,0,0.473684210526316,0.526315789473684,0,0,0,0,0,0.0526315789473684,0.157894736842105,0.789473684210526,0,1,0.833333333333333,35000,1,0,0,0
826846,"m","2016-12-02",0,0,"00",1,16,94,0,0,0,0,0,0,0.5625,0,0.625,0.125,0.0625,0,0.0625,0.8125,0.1875,0,0,0,0,0,0.1875,0,0.8125,0,1,0.666666666666667,5000,1,0,0,0
826853,"m","2016-01-08",0,0,"00",1,20,173,0,0,0,0,0,0,0.75,0,0.3,0,0,0,0.1,0.8,0.2,0,0,0,0,0,0,0,0.95,0.05,1,0.666666666666667,140000,1,0,0,0
826860,"m","2016-02-03",0,0,"00",1,18,150,0,0,0,0,0.0555555555555556,0.0555555555555556,1,0,0.166666666666667,0,0,0.166666666666667,0,0.166666666666667,0.666666666666667,0,0.166666666666667,0,0,0.0555555555555556,0,0.444444444444444,0.388888888888889,0.111111111111111,1,1,0,1,0,0,0
826877,"b","2009-10-13",1,0,"01",1,75,378,0,0.24,0.666666666666667,0,0.253333333333333,0,0,0,0.32,0,0,0.32,0,0.0133333333333333,0.24,0.04,0.706666666666667,0,0,0.146666666666667,0.133333333333333,0.72,0,0,0,0,0,0,0,0,0
826877,"m","2016-05-17",1,0,"01",1,22,135,0,0,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.681818181818182,0,0.181818181818182,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.590909090909091,0.318181818181818,0,0.0909090909090909,0,0,0,0,0.181818181818182,0.590909090909091,0.227272727272727,1,1,294000,0,1,0,0
826884,"m","2016-10-03",0,0,"00",1,41,313,0,0,0.51219512195122,0.024390243902439,0.121951219512195,0,0.902439024390244,0,0.0731707317073171,0,0,0.121951219512195,0.0731707317073171,0.829268292682927,0.170731707317073,0,0,0,0,0.024390243902439,0,0,0.926829268292683,0.0487804878048781,1,1,2e+05,1,0,0,0
826949,"b","2012-04-26",1,0,"01",1,41,232,0.829268292682927,0,0,0,0.0487804878048781,0,0.341463414634146,0,0,0.0487804878048781,0,0,0,0.219512195121951,0.780487804878049,0,0,0,0,0.0975609756097561,0.146341463414634,0.75609756097561,0,0,0,0,0,0,0,0,0
826949,"m","2016-12-02",1,0,"01",1,28,172,0,0,0,0,0,0,0.678571428571429,0,0.428571428571429,0.0714285714285714,0.0357142857142857,0.0357142857142857,0,0.392857142857143,0.607142857142857,0,0,0,0,0,0.0357142857142857,0.178571428571429,0.642857142857143,0.142857142857143,0.75,1,210000,0,1,0,0
826956,"b","2012-04-05",1,0,"01",1,63,355,0,0,0.412698412698413,0,0.238095238095238,0,0.587301587301587,0,0,0.19047619047619,0,0,0,0.301587301587302,0.317460317460317,0.0158730158730159,0.365079365079365,0,0,0.317460317460317,0.126984126984127,0.555555555555556,0,0,0,0,0,0,0,0,0
826956,"m","2015-10-21",1,0,"01",1,11,55,0,0,0,0,0,0.181818181818182,0.363636363636364,0,0,0.0909090909090909,0.181818181818182,0.363636363636364,0,0.545454545454545,0.454545454545455,0,0,0,0,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0.75,0.75,130000,0,0,1,0
826963,"b","2012-06-13",1,0,"01",1,58,290,0.103448275862069,0,0.896551724137931,0,0.310344827586207,0,0.327586206896552,0,0,0.120689655172414,0,0,0,0.206896551724138,0.620689655172414,0,0.172413793103448,0,0,0.241379310344828,0.155172413793103,0.603448275862069,0,0,0,0,0,0,0,0,0
826963,"m","2015-09-26",1,0,"01",1,19,89,0,0,0,0,0.105263157894737,0.157894736842105,0.473684210526316,0,0.526315789473684,0.210526315789474,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0.947368421052632,0,0,0,0,0,0,0.0526315789473684,0.526315789473684,0.421052631578947,1,1,2e+05,1,0,0,0
826970,"b","2012-07-31",1,0,"01",1,43,280,0,0,1,0,0.302325581395349,0,0,0,0,0.372093023255814,0,0,0,0,0.488372093023256,0,0.511627906976744,0,0,0.0930232558139535,0.116279069767442,0.790697674418605,0,0,0,0,0,0,0,0,0
826970,"m","2015-10-08",1,0,"01",1,16,86,0,0,0,0,0.0625,0.125,0.6875,0,0.125,0.375,0,0.375,0,0.4375,0.5625,0,0,0,0,0,0,0.375,0.5625,0.0625,0.5,1,1e+05,1,0,0,0
826987,"b","2012-04-04",1,0,"01",1,66,317,0,0,0.46969696969697,0,0.212121212121212,0,0,0,0,0.106060606060606,0,0,0,0.348484848484849,0.409090909090909,0,0.242424242424242,0,0,0.257575757575758,0.151515151515152,0.590909090909091,0,0,0,0,0,0,0,0,0
826987,"m","2015-10-14",1,0,"01",1,11,73,0,0,0,0,0,0,0.909090909090909,0,0.181818181818182,0,0,0,0,0.545454545454545,0.454545454545455,0,0,0,0,0,0.0909090909090909,0.0909090909090909,0.818181818181818,0,1,1,125000,1,0,0,0
826994,"b","2012-04-06",1,0,"01",1,50,290,0,0,0,0,0.08,0,0.2,0,0,0.06,0,0,0,0,0,0.36,0.6,0.04,0,0.34,0.02,0.64,0,0,0,0,0,0,0,0,0
826994,"m","2016-11-30",1,0,"01",1,22,161,0,0,0,0,0,0,0.954545454545455,0,0.0454545454545455,0,0.0454545454545455,0,0.0454545454545455,0.636363636363636,0.363636363636364,0,0,0,0,0,0.181818181818182,0.181818181818182,0.636363636363636,0,1,0.75,34000,0,0,0,1
827005,"b","2012-08-15",1,0,"01",1,55,302,0,0.545454545454545,0.0727272727272727,0,0.0727272727272727,0,0.4,0,0,0.145454545454545,0,0,0,0.0363636363636364,0.327272727272727,0.236363636363636,0.4,0,0,0.163636363636364,0.236363636363636,0.6,0,0,0,0,0,0,0,0,0
827005,"m","2016-11-24",1,0,"01",1,26,120,0.0769230769230769,0,0,0.0384615384615385,0.0769230769230769,0.115384615384615,0.961538461538462,0,0,0.192307692307692,0.115384615384615,0.0769230769230769,0,0.653846153846154,0.192307692307692,0,0.153846153846154,0,0,0,0.346153846153846,0.269230769230769,0.346153846153846,0.0384615384615385,0.666666666666667,1,1e+05,1,0,0,0
827012,"b","2012-05-09",1,0,"01",1,71,372,0,0,1,0,0.295774647887324,0,0,0,0,0.0845070422535211,0,0,0,0,0.929577464788732,0,0.0704225352112676,0,0,0.366197183098592,0.140845070422535,0.352112676056338,0.140845070422535,0,0,0,0,0,0,0,0
827012,"m","2015-10-01",1,0,"01",1,15,88,0,0,0,0,0.133333333333333,0.2,0.733333333333333,0,0.0666666666666667,0.2,0.266666666666667,0.0666666666666667,0,0.2,0.8,0,0,0,0,0,0.0666666666666667,0.0666666666666667,0.666666666666667,0.2,0.75,0.5,0,1,0,0,0
827029,"b","2012-08-31",1,0,"01",1,37,226,0,0,1,0,0.297297297297297,0,0.486486486486487,0,0,0.297297297297297,0,0,0,0.243243243243243,0.567567567567568,0,0.189189189189189,0,0,0.216216216216216,0.297297297297297,0.486486486486487,0,0,0,0,0,0,0,0,0
827029,"m","2016-11-18",1,0,"01",1,27,153,0.333333333333333,0.407407407407407,0.407407407407407,0.407407407407407,0.185185185185185,0.111111111111111,0.962962962962963,0.037037037037037,0.148148148148148,0.555555555555556,0.037037037037037,0.037037037037037,0.037037037037037,0.777777777777778,0.148148148148148,0,0.0740740740740741,0,0,0,0.0740740740740741,0.185185185185185,0.666666666666667,0.0740740740740741,0.666666666666667,1,350000,0,0,0,0
827036,"b","2012-09-18",1,0,"01",1,30,141,1,0,0,0,0.2,0,0.433333333333333,0,0,0.233333333333333,0,0,0,0,0.233333333333333,0,0.766666666666667,0,0,0.166666666666667,0.1,0.733333333333333,0,0,0,0,0,0,0,0,0
827036,"m","2016-03-02",1,0,"01",1,9,53,0,0,0,0,0.222222222222222,0.111111111111111,0.333333333333333,0,0.333333333333333,0.111111111111111,0.333333333333333,0.222222222222222,0,0.777777777777778,0.222222222222222,0,0,0,0,0,0,0,0.888888888888889,0.111111111111111,0.5,0.666666666666667,62000,1,0,0,0
827043,"b","2012-10-09",1,0,"01",1,44,233,1,0,0,0,0.136363636363636,0,0,0,0,0.113636363636364,0,0,0,0.318181818181818,0.363636363636364,0,0.318181818181818,0,0,0.227272727272727,0.0227272727272727,0.75,0,0,0,0,0,0,0,0,0
827043,"m","2015-10-30",1,0,"01",1,10,79,0,0,0,0,0,0,0.7,0,0,0,0,0,0.3,0.4,0.6,0,0,0,0,0,0,0.1,0.9,0,1,1,25000,1,0,0,0
827050,"b","2012-09-25",1,0,"01",1,44,220,0,0,1,0,0.431818181818182,0,0.136363636363636,0,0,0,0,0,0,0,0.681818181818182,0,0.318181818181818,0,0,0.340909090909091,0.136363636363636,0.522727272727273,0,0,0,0,0,0,0,0,0
827050,"m","2015-11-11",1,0,"01",1,39,212,0.333333333333333,0.615384615384615,0,0,0.333333333333333,0.0769230769230769,0.717948717948718,0,0.230769230769231,0,0,0.179487179487179,0.0256410256410256,0.538461538461538,0.461538461538462,0,0,0,0,0.179487179487179,0,0.153846153846154,0.615384615384615,0.0512820512820513,0.666666666666667,1,10000,0,0,0,1
827067,"b","2012-09-24",1,0,"01",1,24,154,0,0,1,0,0.0833333333333333,0,0,0,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0.25,0.166666666666667,0.583333333333333,0,0,0,0,0,0,0,0,0
827067,"m","2015-11-27",1,0,"01",1,8,42,0,0,0,0,0,0.25,0.25,0,0.375,0.375,0.25,0.25,0,0.375,0.625,0,0,0,0,0,0,0,1,0,0.75,1,50000,1,0,0,0
827081,"m","2016-11-23",0,0,"00",1,26,165,0,0,0,0,0,0.0769230769230769,0.461538461538462,0,0.346153846153846,0.230769230769231,0.0769230769230769,0.153846153846154,0,0.384615384615385,0.615384615384615,0,0,0,0,0,0,0.115384615384615,0.884615384615385,0,0.833333333333333,1,50000,1,0,0,0
827098,"b","2012-09-27",1,0,"01",1,46,222,0,0,0.478260869565217,0,0.260869565217391,0,0.173913043478261,0,0,0.108695652173913,0,0,0,0.347826086956522,0.652173913043478,0,0,0,0,0.173913043478261,0.282608695652174,0.543478260869565,0,0,0,0,0,0,0,0,0
827098,"m","2016-03-03",1,0,"01",1,9,38,0,0,0,0,0,0.222222222222222,0.555555555555556,0,0.222222222222222,0.333333333333333,0,0.111111111111111,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0.111111111111111,0.111111111111111,0.777777777777778,0,0.5,1,13000,1,0,0,0
827108,"m","2015-12-01",0,0,"00",1,8,43,0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0.875,0.125,0,0,0,0,0,0.125,0,0.875,0,0.75,0.666666666666667,80000,1,0,0,0
827115,"b","2012-10-23",1,0,"01",1,34,179,0,0,1,0,0.264705882352941,0,0.617647058823529,0,0,0.0882352941176471,0,0,0,0.0294117647058824,0.235294117647059,0,0.735294117647059,0,0,0.205882352941176,0.0294117647058824,0.764705882352941,0,0,0,0,0,0,0,0,0
827115,"m","2016-03-09",1,0,"01",1,34,241,0,0,0,0,0.0294117647058824,0,0.647058823529412,0,0.0588235294117647,0.0294117647058824,0.0882352941176471,0.0882352941176471,0.0294117647058824,0.294117647058824,0.705882352941177,0,0,0,0,0,0,0.205882352941176,0.794117647058823,0,0.833333333333333,1,70000,0,1,0,0
827122,"b","2012-10-30",1,0,"01",1,39,220,0,0,1,0,0.538461538461538,0,0,0,0,0.153846153846154,0,0,0,0.256410256410256,0.743589743589744,0,0,0,0,0.564102564102564,0.102564102564103,0.333333333333333,0,0,0,0,0,0,0,0,0
827122,"m","2015-11-27",1,0,"01",1,13,71,0,0,0,0,0.0769230769230769,0.153846153846154,0.384615384615385,0,0.615384615384615,0.230769230769231,0.0769230769230769,0.230769230769231,0,0.230769230769231,0.769230769230769,0,0,0,0,0,0,0.230769230769231,0.769230769230769,0,1,1,75000,0,1,0,0
827139,"b","2012-11-13",1,0,"01",1,31,140,0,0,0,0,0.129032258064516,0,0.419354838709677,0,0,0.451612903225806,0,0,0,0,0,0,1,0,0,0,0.548387096774194,0.451612903225806,0,0,0,0,0,0,0,0,0
827139,"m","2015-12-04",1,0,"01",1,18,95,0,0.111111111111111,0,0.111111111111111,0.0555555555555556,0.111111111111111,0.5,0,0.222222222222222,0.0555555555555556,0.388888888888889,0.166666666666667,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0.111111111111111,0,0.666666666666667,0.222222222222222,0.666666666666667,1,3e+05,0,0,0,1
827146,"b","2015-02-06",1,1,"11",1,43,261,0.837209302325581,0,0,0,0.186046511627907,0,0.0697674418604651,0,0.0930232558139535,0.186046511627907,0,0.0232558139534884,0,0.0930232558139535,0.906976744186046,0,0,0,0,0.395348837209302,0.0232558139534884,0.441860465116279,0.0232558139534884,0.116279069767442,0,0,0,0,0,0,0
827146,"m","2016-02-10",1,1,"11",1,26,135,0,0,0,0,0.0769230769230769,0.115384615384615,0.384615384615385,0,0.153846153846154,0.115384615384615,0.0384615384615385,0.0384615384615385,0,0.423076923076923,0.576923076923077,0,0,0,0,0.0384615384615385,0,0.192307692307692,0.576923076923077,0.192307692307692,1,0.75,170000,0,0,1,0
827153,"b","2012-11-13",1,0,"01",1,28,153,0,0,1,0,0.321428571428571,0,0,0,0,0.178571428571429,0,0,0,0.428571428571429,0.464285714285714,0,0.107142857142857,0,0,0.392857142857143,0.0357142857142857,0.571428571428571,0,0,0,0,0,0,0,0,0
827153,"m","2016-11-24",1,0,"01",1,41,261,0,0,0,0,0.024390243902439,0.024390243902439,0.780487804878049,0,0.390243902439024,0.146341463414634,0.0487804878048781,0.0975609756097561,0,0.463414634146341,0.536585365853659,0,0,0,0,0,0.0487804878048781,0.219512195121951,0.609756097560976,0.121951219512195,0.833333333333333,1,22000,1,0,0,0
827160,"b","2012-11-22",1,0,"01",1,44,214,1,0,0,0,0.113636363636364,0,0.318181818181818,0,0,0.204545454545455,0,0,0,0,0.795454545454545,0,0.204545454545455,0,0,0.590909090909091,0,0.409090909090909,0,0,0,0,0,0,0,0,0
827160,"m","2016-11-29",1,0,"01",1,25,140,0,0,0,0,0,0.12,0.76,0,0.28,0.28,0.24,0,0,0.56,0.44,0,0,0,0,0,0.28,0.24,0.44,0.04,0.5,1,49000,1,0,0,0
827177,"b","2012-06-12",1,0,"01",1,60,413,0,0,1,0,0.166666666666667,0,0,0,0,0.116666666666667,0,0,0,0.366666666666667,0.466666666666667,0,0.166666666666667,0,0,0.333333333333333,0.15,0.516666666666667,0,0,0,0,0,0,0,0,0
827177,"m","2016-01-13",1,0,"01",1,34,190,0,0,0,0,0.0294117647058824,0,0.558823529411765,0,0.0294117647058824,0,0.0588235294117647,0.0294117647058824,0.117647058823529,0.470588235294118,0.5,0,0,0,0.0294117647058824,0,0.0588235294117647,0.147058823529412,0.764705882352941,0.0294117647058824,1,0.666666666666667,0,0,0,0,1
827184,"b","2012-05-31",1,0,"01",1,90,726,0,0,0.666666666666667,0,0.0222222222222222,0,0.211111111111111,0,0,0.0222222222222222,0,0,0,0.211111111111111,0.133333333333333,0.144444444444444,0.511111111111111,0,0,0.122222222222222,0.177777777777778,0.7,0,0,0,0,0,0,0,0,0
827184,"m","2016-02-03",1,0,"01",1,11,84,0,0,0,0,0,0,0.909090909090909,0,0,0,0.0909090909090909,0,0.0909090909090909,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0.0909090909090909,0.818181818181818,0.0909090909090909,1,1,0,1,0,0,0
827191,"b","2012-05-31",1,0,"01",1,69,461,0,0,0.521739130434783,0,0.0579710144927536,0,0.289855072463768,0,0,0.0289855072463768,0,0,0,0.0579710144927536,0.188405797101449,0.202898550724638,0.463768115942029,0.0869565217391304,0,0.144927536231884,0.159420289855072,0.695652173913043,0,0,0,0,0,0,0,0,0
827191,"m","2016-02-05",1,0,"01",1,14,120,0,0,0.0714285714285714,0,0,0,0.785714285714286,0,0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.0714285714285714,0.142857142857143,0.857142857142857,0,0,0,0,0.0714285714285714,0,0.285714285714286,0.5,0.142857142857143,0.5,1,50000,1,0,0,0
827225,"b","2012-09-28",1,0,"01",1,47,291,0,0,1,0,0.148936170212766,0,0.212765957446809,0,0,0.212765957446809,0,0,0,0,0.723404255319149,0,0.276595744680851,0,0,0.0851063829787234,0.127659574468085,0.787234042553192,0,0,0,0,0,0,0,0,0
827225,"m","2016-03-03",1,0,"01",1,35,211,0,0,0,0,0.0571428571428571,0.0285714285714286,0.485714285714286,0,0.571428571428571,0.0571428571428571,0.0285714285714286,0.0571428571428571,0,0.428571428571429,0.485714285714286,0.0285714285714286,0.0571428571428571,0,0,0,0.0285714285714286,0.142857142857143,0.742857142857143,0.0857142857142857,1,0.666666666666667,50000,0,1,0,0
827232,"b","2013-09-01",1,0,"01",1,48,256,0.520833333333333,0.479166666666667,0,0,0.791666666666667,0,0,0,0,0.166666666666667,0,0,0,0.625,0.375,0,0,0,0,0.270833333333333,0.25,0.479166666666667,0,0,0,0,0,0,0,0,0
827232,"m","2016-01-14",1,0,"01",1,17,130,0,0,0,0,0,0,0.647058823529412,0,0.294117647058824,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.176470588235294,0.235294117647059,0.764705882352941,0,0,0,0,0.0588235294117647,0,0.235294117647059,0.529411764705882,0.176470588235294,1,1,10000,1,0,0,0
827249,"b","2013-01-31",1,0,"01",1,49,248,0,1,0,0,0.673469387755102,0,0,0,0,0.326530612244898,0,0,0,0,1,0,0,0,0,0.387755102040816,0.36734693877551,0.244897959183673,0,0,0,0,0,0,0,0,0
827249,"m","2016-01-13",1,0,"01",1,34,240,0,0,0,0,0.147058823529412,0,0.735294117647059,0,0.0588235294117647,0.0294117647058824,0,0.0882352941176471,0.147058823529412,0.705882352941177,0.264705882352941,0,0.0294117647058824,0,0,0,0,0.117647058823529,0.823529411764706,0.0588235294117647,1,0.75,50000,0,1,0,0
827263,"m","2015-05-05",0,0,"00",1,25,126,0.08,0.04,0.04,0.08,0.04,0,0.72,0,0,0,0.04,0.68,0,0.04,0.4,0,0.56,0,0,0,0,0.08,0.92,0,0.5,0.5,0,0,1,0,0
827270,"b","2013-02-19",1,0,"01",1,60,334,0,0,0,0,0.216666666666667,0,0,0,0,0.0833333333333333,0,0,0,0.5,0,0,0.5,0,0,0.4,0.333333333333333,0.266666666666667,0,0,0,0,0,0,0,0,0
827270,"m","2015-09-24",1,0,"01",1,10,44,0,0,0,1,0,0.1,0.3,0,0.1,0.4,0.2,0.3,0,0.2,0.8,0,0,0,0,0,0.1,0,0.7,0.2,0.5,0.666666666666667,0,0,1,0,0
827287,"b","2013-02-15",1,0,"01",1,30,172,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0.2,0.266666666666667,0.533333333333333,0,0,0,0,0,0,0,0,0
827287,"m","2015-11-23",1,0,"01",1,12,54,0,0,0,0.5,0,0.166666666666667,0.5,0,0.416666666666667,0.25,0.166666666666667,0.25,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0.166666666666667,0.0833333333333333,0.666666666666667,0.0833333333333333,1,0.666666666666667,0,1,0,0,0
827304,"m","2016-04-22",0,0,"00",1,9,54,0,0,0,0,0,0.222222222222222,0.444444444444444,0,0.555555555555556,0.333333333333333,0,0.333333333333333,0,0.444444444444444,0.555555555555556,0,0,0,0,0,0.111111111111111,0,0.888888888888889,0,0.5,0.833333333333333,0,0,1,0,0
827328,"m","2015-09-23",0,0,"00",1,45,240,0.111111111111111,0.133333333333333,0.155555555555556,0.177777777777778,0.0666666666666667,0.0666666666666667,0.777777777777778,0,0,0.0888888888888889,0.0888888888888889,0.155555555555556,0,0.533333333333333,0.466666666666667,0,0,0,0,0,0,0.133333333333333,0.8,0.0666666666666667,0,1,0,0,1,0,0
827335,"b","2013-04-18",1,0,"01",1,30,195,0,0,1,0,0,0,0,0,0,0.433333333333333,0,0,0,0,1,0,0,0,0,0.533333333333333,0,0.466666666666667,0,0,0,0,0,0,0,0,0
827335,"m","2016-09-16",1,0,"01",1,57,393,0,0,0,0,0.087719298245614,0.12280701754386,0.842105263157895,0,0.280701754385965,0.175438596491228,0.105263157894737,0.0526315789473684,0,0.333333333333333,0.666666666666667,0,0,0,0,0.0175438596491228,0.140350877192982,0.087719298245614,0.684210526315789,0.0701754385964912,0.833333333333333,1,115000,1,0,0,0
827342,"m","2015-10-08",0,0,"00",1,28,151,0,0,0,0,0,0.142857142857143,0.857142857142857,0,0.107142857142857,0.0714285714285714,0.107142857142857,0.107142857142857,0,0.5,0.5,0,0,0,0,0,0,0.0714285714285714,0.857142857142857,0.0714285714285714,1,1,0,1,0,0,0
827359,"m","2016-11-25",0,0,"00",1,42,203,0,0,0,0,0.0238095238095238,0.0238095238095238,0.666666666666667,0,0.5,0.0714285714285714,0,0.0238095238095238,0,0.523809523809524,0.476190476190476,0,0,0,0,0.0238095238095238,0.0476190476190476,0.19047619047619,0.595238095238095,0.142857142857143,0.666666666666667,1,280000,0,1,0,0
827366,"b","2013-05-20",1,0,"01",1,42,239,0,0,0,0,0.833333333333333,0,0,0,0,0.19047619047619,0,0,0,0,0.452380952380952,0,0.547619047619048,0,0,0.19047619047619,0.69047619047619,0.119047619047619,0,0,0,0,0,0,0,0,0
827366,"m","2015-10-01",1,0,"01",1,39,186,0,0,0,0.0256410256410256,0,0.0512820512820513,0.487179487179487,0,0.179487179487179,0.0512820512820513,0.153846153846154,0.128205128205128,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0.435897435897436,0.102564102564103,0.256410256410256,0.205128205128205,1,1,121000,1,0,0,0
827373,"m","2015-09-18",0,0,"00",1,42,233,0,0,0,0,0.0238095238095238,0,0.738095238095238,0,0,0,0,0.0714285714285714,0,0.19047619047619,0.80952380952381,0,0,0,0,0,0,0.142857142857143,0.80952380952381,0.0476190476190476,0.75,0.666666666666667,120000,1,0,0,0
827380,"b","2013-05-28",1,0,"01",1,36,210,0,0,1,0,0.111111111111111,0,0,0,0,0.222222222222222,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0.416666666666667,0.0555555555555556,0.527777777777778,0,0,0,0,0,0,0,0,0
827380,"m","2016-11-25",1,0,"01",1,73,421,0,0,0,0,0.0273972602739726,0.0136986301369863,0.780821917808219,0,0.589041095890411,0.0410958904109589,0,0.0136986301369863,0,0.287671232876712,0.712328767123288,0,0,0,0,0,0.136986301369863,0.178082191780822,0.602739726027397,0.0821917808219178,1,1,310000,1,0,0,0
827397,"b","2013-06-18",1,0,"01",1,30,202,0,0,1,0,0,0,0,0,0,0.2,0,0,0,0,0.933333333333333,0,0.0666666666666667,0,0,0.5,0.133333333333333,0.366666666666667,0,0,0,0,0,0,0,0,0
827397,"m","2015-09-22",1,0,"01",1,50,278,0,0,0,0.02,0,0,0.74,0,0.82,0.02,0,0,0,0.5,0.48,0,0.02,0,0,0,0.22,0.18,0.58,0.02,1,0.5,450000,1,0,0,0
827407,"m","2015-09-04",0,0,"00",1,61,315,0,0,0,0,0.0491803278688525,0,0.426229508196721,0.0327868852459016,0.344262295081967,0.0491803278688525,0.0163934426229508,0.180327868852459,0.180327868852459,0.852459016393443,0.147540983606557,0,0,0,0,0,0,0.0163934426229508,0.672131147540984,0.311475409836066,1,0.75,3e+05,1,0,0,0
827414,"m","2016-11-23",0,0,"00",1,24,137,0.0416666666666667,0,0,0.5,0.208333333333333,0.0416666666666667,0.416666666666667,0,0.208333333333333,0.208333333333333,0.0833333333333333,0.125,0,0.375,0.625,0,0,0,0,0,0,0.0416666666666667,0.875,0.0833333333333333,1,0.666666666666667,80000,0,1,0,0
827421,"b","2013-07-03",1,0,"01",1,30,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.533333333333333,0,0.466666666666667,0,0,0.333333333333333,0.0666666666666667,0.6,0,0,0,0,0,0,0,0,0
827421,"m","2016-11-28",1,0,"01",1,49,274,0.0204081632653061,0,0,0,0,0,0.836734693877551,0,0.448979591836735,0.0612244897959184,0,0.0204081632653061,0.0408163265306122,0.63265306122449,0.36734693877551,0,0,0,0,0.0204081632653061,0.142857142857143,0.0612244897959184,0.653061224489796,0.102040816326531,1,1,79500,1,0,0,0
827438,"m","2015-09-15",0,0,"00",1,64,292,0,0,0,0,0,0,0.5625,0,0.53125,0,0.015625,0.015625,0.171875,0.46875,0.53125,0,0,0,0,0.015625,0.140625,0.171875,0.546875,0.125,1,0.5,0,1,0,0,0
827445,"b","2013-07-23",1,0,"01",1,30,176,0,0,1,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333,0,0.166666666666667,0,0,0.266666666666667,0.1,0.633333333333333,0,0,0,0,0,0,0,0,0
827445,"m","2015-10-26",1,0,"01",1,4,35,0,0,0,0,0,0,0.5,0,0.75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.75,0,0,0,1,0
827452,"m","2016-11-28",0,0,"00",1,34,214,0,0,0,0,0.0294117647058824,0,0.617647058823529,0,0.205882352941176,0.0294117647058824,0.0294117647058824,0.147058823529412,0.0294117647058824,0.735294117647059,0.235294117647059,0,0,0.0294117647058824,0,0,0.264705882352941,0.117647058823529,0.617647058823529,0,1,0.666666666666667,80000,0,1,0,0
827469,"m","2015-09-24",0,0,"00",1,53,266,0,0,0,0,0.0188679245283019,0.0188679245283019,0.830188679245283,0,0.433962264150943,0.0566037735849057,0.0566037735849057,0.0566037735849057,0,0.264150943396226,0.69811320754717,0,0.0377358490566038,0,0,0,0.113207547169811,0.245283018867925,0.509433962264151,0.132075471698113,1,0.666666666666667,80000,1,0,0,0
827483,"b","2012-12-17",1,0,"01",1,30,151,0,0,1,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,0,0,1,0,0,0.266666666666667,0.0666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
827483,"m","2016-03-21",1,0,"01",1,10,115,0,0,0,0,0,0,0.6,0,0.1,0.1,0.1,0.1,0.2,0.1,0.7,0,0.2,0,0,0,0,0.4,0.6,0,1,1,80000,1,0,0,0
827490,"b","2015-07-02",1,1,"11",1,101,582,0.0198019801980198,0.168316831683168,1,0.108910891089109,0.297029702970297,0.118811881188119,0.366336633663366,0.0297029702970297,0.0099009900990099,0.148514851485149,0,0,0,0.0198019801980198,0.465346534653465,0,0.514851485148515,0,0,0.158415841584158,0.306930693069307,0.455445544554455,0.0495049504950495,0.0297029702970297,0,0,0,0,0,0,0
827490,"m","2016-09-26",1,1,"11",1,28,161,0,0,0,0,0.0714285714285714,0.0357142857142857,0.821428571428571,0,0,0,0,0,0.142857142857143,0.964285714285714,0.0357142857142857,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0.607142857142857,0.25,1,1,20000,1,0,0,0
